runSeed,testYear,wDE,wCOBYLA
291714184,2018,"[0.3275918084312113, 0.37822813990000975, 0.2638295994037267, 0.030350452265052397]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
291714184,2019,"[0.33819119070036985, 0.3570612325732641, 0.2725288317057941, 0.032218745020571905]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
291714184,2020,"[0.30263698935571004, 0.42168081209536623, 0.25290736937850344, 0.02277482917042019]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
291714184,2021,"[0.3342537655750298, 0.36061377158175295, 0.2723058967903247, 0.03282656605289245]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
291714184,2022,"[0.2567670692964357, 0.4521243691842318, 0.24306356509045945, 0.04804499642887291]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
291714184,2023,"[0.3588162389151709, 0.5172260901081617, 0.09093864078779097, 0.03301903018887649]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
4169116268,2007,"[0.44004146512960657, 0.2213510864284957, 0.3346873445760815, 0.0039201038658160684]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
4169116268,2008,"[0.6152727185996981, 0.29544772434006816, 0.08766958630718266, 0.001609970753051094]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
4169116268,2009,"[0.49887184321553946, 0.27164132079667497, 0.1992338625602491, 0.03025297342753633]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
4169116268,2010,"[0.5515191531840464, 0.11155227908840712, 0.3173808799022678, 0.019547687825278603]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
4169116268,2011,"[0.5678771004889063, 0.24318276491862176, 0.1889400860301521, 4.856231988702201e-08]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
4169116268,2012,"[0.5689909224394745, 0.24156628160565774, 0.18930934742528888, 0.00013344852957905358]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
4169116268,2013,"[0.46823915628246304, 0.20180436936362411, 0.11327294257227802, 0.21668353178163474]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
4169116268,2014,"[0.5121738744911752, 0.3852640339503296, 0.10199331389014156, 0.0005687776683535973]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
4169116268,2015,"[0.30902171460636824, 0.24659359402308634, 0.32250831175612393, 0.12187637961442144]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
4169116268,2016,"[0.43665400145366906, 0.2558432870885887, 0.23616045927825466, 0.07134225217948759]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
4169116268,2017,"[0.3341122441749138, 0.33682457074581873, 0.29495293838903736, 0.03411024669023015]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
4169116268,2018,"[0.3265692367122881, 0.37774893849426766, 0.26538861425394655, 0.030293210539497743]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
4169116268,2019,"[0.3067469899649644, 0.408014618647066, 0.26153149025099076, 0.023706901136978913]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
4169116268,2020,"[0.3002780427393151, 0.41961736203391686, 0.2613745980887831, 0.018729997137984962]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
4169116268,2021,"[0.3347183444467555, 0.36053128673477713, 0.27196000218142746, 0.03279036663703983]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
4169116268,2022,"[0.2717276794172298, 0.46990334921918603, 0.214035827512315, 0.044333143851269116]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
4169116268,2023,"[0.33918528552176874, 0.5434928257079472, 0.07924628278756807, 0.03807560598271595]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
1914213179,2007,"[0.43771760492721623, 0.21943440484236046, 0.34044033892023573, 0.0024076513101874437]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
1914213179,2008,"[0.6145907458226607, 0.29738719825829546, 0.0870248202189543, 0.0009972357000895989]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
1914213179,2009,"[0.5121415486527914, 0.2902418556106323, 0.16257178846879478, 0.03504480726778154]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
1914213179,2010,"[0.5760160987416528, 0.03856430356399245, 0.30367388703250286, 0.08174571066185173]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
1914213179,2011,"[0.5349214799542693, 0.15207435717849851, 0.3129472779734722, 5.688489376001702e-05]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
1914213179,2012,"[0.5694850843536474, 0.240942113116605, 0.18952503636129747, 4.7766168450189984e-05]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
1914213179,2013,"[0.5312764792859016, 0.304523075430103, 0.14250268228669632, 0.021697762997298996]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
1914213179,2014,"[0.5049053074810164, 0.40926946824336047, 0.08144571360797535, 0.0043795106676477865]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
1914213179,2015,"[0.3090646033465928, 0.24789651654034978, 0.3190906245175115, 0.12394825559554595]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
1914213179,2016,"[0.4188418855901678, 0.2587172047391248, 0.25148539002536574, 0.07095551964534177]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
1914213179,2017,"[0.32744426990618936, 0.3758388883725855, 0.26730630142793593, 0.029410540293289395]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
1914213179,2018,"[0.32485088092593595, 0.37560521826445764, 0.2674592839836702, 0.03208461682593635]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
1914213179,2019,"[0.2983237215940112, 0.4192419486158867, 0.2637193114373508, 0.018715018352751328]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
1914213179,2020,"[0.2839754571920267, 0.3997294805643555, 0.28676086072639195, 0.02953420151722585]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
1914213179,2021,"[0.06126467550344802, 0.5331965417215988, 0.18555517518433828, 0.2199836075906149]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
1914213179,2022,"[0.25656874450384215, 0.4565753390539752, 0.24016872986568816, 0.04668718657649456]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
1914213179,2023,"[0.3419872185248686, 0.5416768606108796, 0.07835640603164604, 0.037979514832605726]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
3835926006,2007,"[0.4372750720338692, 0.22130892329474552, 0.3382068851462609, 0.003209119525124354]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
3835926006,2008,"[0.6133445391141087, 0.2988692767133942, 0.08740680358925525, 0.00037938058324196256]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
3835926006,2009,"[0.49795124464089624, 0.27292120664608194, 0.19923127885703296, 0.029896269855988773]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
3835926006,2010,"[0.5772935254183084, 0.017622468574187405, 0.30536666842879673, 0.09971733757870747]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
3835926006,2011,"[0.5685115563567691, 0.24281771057269944, 0.18842292717221884, 0.000247805898312481]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
3835926006,2012,"[0.5706211988376494, 0.24148507037795075, 0.18778487057596868, 0.00010886020843119983]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
3835926006,2013,"[0.42446091194299207, 0.3358688416852762, 0.07758561871450421, 0.16208462765722753]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
3835926006,2014,"[0.5103256022101603, 0.38154625450360136, 0.1080684221329838, 5.9721153254487205e-05]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
3835926006,2015,"[0.3097761863278107, 0.24735923444259272, 0.31956515545224495, 0.1232994237773517]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
3835926006,2016,"[0.4156314332701688, 0.25854352792922175, 0.2584702455028133, 0.0673547932977961]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
3835926006,2017,"[0.30242465643995775, 0.40399055432528297, 0.27571909586723325, 0.01786569336752607]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
3835926006,2018,"[0.32587762652061947, 0.37662321314212366, 0.26550793115352334, 0.031991229183733566]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
3835926006,2019,"[0.3030513610625161, 0.4234400601522435, 0.2532590258039179, 0.020249552981322465]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
3835926006,2020,"[0.2845266963137285, 0.39572509885406854, 0.2880934930536502, 0.03165471177855262]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
3835926006,2021,"[0.3341141511225908, 0.3595968006822056, 0.27159696591631977, 0.034692082278883776]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
3835926006,2022,"[0.25826679789097473, 0.4619803614538626, 0.2358233070501835, 0.0439295336049793]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
3835926006,2023,"[0.34103719930735193, 0.54217844615661, 0.07898244193960376, 0.03780191259643417]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
2911639983,2007,"[0.4347353289161384, 0.22129444306961346, 0.34339943393291006, 0.0005707940813381133]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
2911639983,2008,"[0.6155435429669139, 0.2954510975102338, 0.08679131005423828, 0.002214049468613811]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
2911639983,2009,"[0.5037085349208008, 0.26035635771593035, 0.19455200785606028, 0.041383099507208636]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
2911639983,2010,"[0.5742022396117177, 0.05809305128571076, 0.2890786933121595, 0.07862601579041206]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
2911639983,2011,"[0.5697505797149953, 0.2411707640569001, 0.18905648857722315, 2.2167650881461534e-05]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
2911639983,2012,"[0.5680312024686888, 0.24856647267007828, 0.17988212970769552, 0.003520195153537469]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
2911639983,2013,"[0.42405459200197576, 0.22197321655066962, 0.1272333668196944, 0.22673882462766015]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
2911639983,2014,"[0.5058885600307581, 0.42754702039886483, 0.060701491166302655, 0.0058629284040742705]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
2911639983,2015,"[0.3117528751114157, 0.2431630340955027, 0.3257521730653131, 0.11933191772776848]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
2911639983,2016,"[0.4260886560824021, 0.2511812477976307, 0.24705782964041553, 0.07567226647955161]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
2911639983,2017,"[0.3259743605567975, 0.37779989933917474, 0.2676567770609966, 0.02856896304303117]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
2911639983,2018,"[0.32115031811308037, 0.370870526966566, 0.2760658227123017, 0.03191333220805191]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
2911639983,2019,"[0.3064656810747283, 0.418130936356919, 0.2544834068364342, 0.020919975731918377]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
2911639983,2020,"[0.33439166786423985, 0.3611396576756489, 0.27113398448474013, 0.03333468997537103]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
2911639983,2021,"[0.3346090640988675, 0.358393082715158, 0.2718327362371062, 0.03516511694886834]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
2911639983,2022,"[0.25723645395197553, 0.4604024594538724, 0.2374875250156151, 0.04487356157853688]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
2911639983,2023,"[0.3409774042935816, 0.5415799225460979, 0.07898040500675918, 0.03846226815356128]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
3343131662,2007,"[0.42833969375814135, 0.23219254680545032, 0.3330545006493457, 0.006413258787062708]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
3343131662,2008,"[0.6141139258890297, 0.29777342345013313, 0.0868967323531421, 0.0012159183076951349]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
3343131662,2009,"[0.5040130533745952, 0.3592273202628368, 0.12550512750407078, 0.011254498858497124]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
3343131662,2010,"[0.5165955288852441, 0.14539662771898224, 0.3380078104187486, 3.297702505455326e-08]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
3343131662,2011,"[0.5730822864514585, 0.24063777395511576, 0.18627960303840144, 3.365550243682385e-07]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
3343131662,2012,"[0.5686809597053115, 0.24844554024201382, 0.17745240772601503, 0.005421092326659769]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
3343131662,2013,"[0.525622145580855, 0.3084312528084167, 0.1493534990281366, 0.016593102582591706]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
3343131662,2014,"[0.51506426156582, 0.3787915851605972, 0.10603537177759387, 0.00010878149598884193]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
3343131662,2015,"[0.3214592869734276, 0.2338811821616504, 0.3287020790454953, 0.11595745181942672]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
3343131662,2016,"[0.42638460240592974, 0.2510245623605383, 0.24646420109106346, 0.07612663414246858]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
3343131662,2017,"[0.3264102148612172, 0.3663995254720605, 0.26707692370647157, 0.04011333596025078]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
3343131662,2018,"[0.32700340640042636, 0.37908146568974754, 0.2630755275851913, 0.0308396003246346]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
3343131662,2019,"[0.3067018968071427, 0.4158900566030209, 0.2535026451608333, 0.023905401429003187]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
3343131662,2020,"[0.3008169064896141, 0.41645495722626796, 0.2623193704163817, 0.020408765867736236]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
3343131662,2021,"[0.33433816603719796, 0.35975782715189186, 0.27138187144607173, 0.03452213536483855]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
3343131662,2022,"[0.2954559130444061, 0.46493072201367563, 0.2157613488072628, 0.023852016134655495]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
3343131662,2023,"[0.34190852496092494, 0.5412173734491811, 0.07859517520620296, 0.03827892638369108]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
